"";"CV";"LIBGEO";"P13_F65P";"P13_POP";"DP90F65P";"DP90T";"pct_P13_F65P_P13_POP";"pct_DP90F65P_DP90T"
"1015";"4911";"Chemillé-Melay";1426,36184490733;15813;835,045854562297;10180,1611857341;9,02018494218258;8,20267812392283
"1016";"4913";"Cholet-2 (Partiel)";2775,0504567362;28364;1858;25431;9,78370630636087;7,30604380480516
"1017";"4914";"Doué-la-Fontaine";2904,02876762565;25597;2235;24001;11,3451918882121;9,31211199533353
"1018";"4915";"Longué-Jumelles";3475,61194005283;30622;2596;27480;11,3500487886253;9,44687045123726
"1019";"4916";"La Pommeraye";788,427634590057;6413;594;5090;12,2942091780767;11,6699410609037
"1020";"4917";"Les Ponts-de-Cé";2716,42066815248;24658;1379;20889;11,0163868446447;6,60156062999665
"1021";"4918";"Saint-Macaire-en-Mauges";1888,07567546033;22098;1036;19307;8,54410207014358;5,36592945563785
"1022";"4919";"Saumur";4876,7091225482;37114;3868;38159;13,139810105481;10,1365339762572
"1023";"4920";"Segré";2415,11995445048;19243;1912;17869;12,5506415551134;10,7000951368291
"1024";"4921";"Tiercé";3007,71375136614;30362;2308;23421;9,90617795720355;9,85440416720038
"1025";"4986";"Brissac Loire Aubance";286,135841868153;3058,99999999999;229;2273;9,35390133599717;10,074791025077
"1026";"4987";"Erdre-en-Anjou";196,618888234822;2317;133;1457;8,4859252583005;9,1283459162663
"1027";"4988";"Val-du-Layon";174,206664761675;2004;187;1349;8,69294734339695;13,8621200889548
"1028";"4989";"Longuenée-en-Anjou";103,762508110559;2026,99999999999;51;1409;5,11901865370297;3,61958836053939
"1029";"4998";"Angers";15425,3593773435;150125;13451;141354;10,2750104095543;9,5158255160802
"1030";"4999";"Cholet";6047,65053057322;53890;3679;55133;11,222212897705;6,67295449186513
"1031";"5001";"Agon-Coutainville";2805,16517314215;18003;2041;15177;15,5816540195642;13,4479804968044
"1032";"5002";"Avranches";2871,29465684058;18332;NA;NA;15,6627463279543;NA
"1033";"5003";"Bréhal";2324,43309899777;19680;1629;15294;11,8111437957204;10,6512357787368
"1034";"5004";"Bricquebec";1678,77215358983;16269;1314;14728;10,3188404547903;8,92178164041282
"1035";"5005";"Carentan";2221,23639151218;15134;860;8389;14,6771269427262;10,2515198474192
"1036";"5008";"Cherbourg-Octeville-3 (Partiel)";540,464727428916;7868;307;6008;6,86915006899994;5,1098535286285
"1037";"5009";"Condé-sur-Vire";1674,63606801817;13541;1067;12044;12,3671521159307;8,8591829956825
"1038";"5010";"Coutances";2234,25626798306;18006;649;7763;12,4083986892317;8,36017003735669
"1039";"5011";"Créances";1924,10364611375;13442;1348;11908;14,3141172899401;11,3201209271078
"1040";"5013";"Granville";4085,24319561101;21375;906;7038;19,1122488683556;12,8729752770674
"1041";"5014";"La Hague";122,158130711451;1485;45;1725;8,22613674824587;2,60869565217391
"1042";"5015";"Isigny-le-Buat";2060,28973261166;16151;1446;14614;12,7564220952985;9,89462159573012
"1043";"5016";"Le Mortainais";2105,61085787234;12229;1744;14799;17,2181769390166;11,7845800391918
"1044";"5017";"Les Pieux";2421,63553509257;21256;1689;18559;11,3927151632131;9,1007058569966
"1045";"5018";"Pont-Hébert";1713,91328790748;15887;1148,39884393064;14314,1329479769;10,788149354236;8,02283203673155
"1046";"5019";"Pontorson";2195,42802838409;16695;1761;15062;13,15021280853;11,6916744124286
"1047";"5020";"Quettreville-sur-Sienne";2361,58546750337;17373;1833;15317;13,5934235163954;11,9670953842136
"1048";"5021";"Saint-Hilaire-du-Harcouët";2369,74975123539;14321;1726;14836;16,5473762393366;11,6338635750876
"1049";"5022";"Saint-Lô-1 (Partiel)";1200,89989284312;9742;618;8613;12,3270364693402;7,17520027864855
"1050";"5023";"Saint-Lô-2 (Partiel)";684,248092057937;7575;532;6146;9,03297811297607;8,65603644646925
"1051";"5024";"Tourlaville";251,353647276085;3280;137;2872;7,66322095353917;4,77019498607242
"1052";"5025";"Valognes";2451,41575127944;20598;1117;12263;11,9012319219314;9,10870097039876
"1053";"5026";"Val-de-Saire";2308,56900668702;16486;1780;16040;14,0032088237718;11,0972568578554
"1054";"5027";"Villedieu-les-Poêles";2104,85854148908;15145;1730;14828;13,8980425321168;11,6671162665228
"1055";"5085";"Remilly Les Marais";75,1615720524018;662;65;555;11,353711790393;11,7117117117117
"1056";"5086";"Picauville";302,330686827232;1956;245;2208;15,4565790811468;11,0960144927536
"1057";"5087";"Sartilly-Baie-Bocage";263,794611520033;1589;161;1158;16,6012971378246;13,9032815198618
"1058";"5088";"Le Parc";33,2676923076923;318;29;230;10,4615384615385;12,6086956521739
"1059";"5089";"Saint-Jean-d'Elle";128,027156549521;1233;56;977;10,3833865814697;5,73183213920164
"1060";"5098";"Cherbourg-Octeville";4437,80838443087;37055;0;0;11,976274145003;NA
"1061";"5099";"Saint-Lô";2546,51123877609;19285;0;0;13,2046214092615;NA
"1062";"5101";"Argonne Suippe et Vesle";2502,13885274525;23029;1609;17361;10,8651650212569;9,26789931455561
"1063";"5102";"Bourgogne";1966,44191652929;26838;1225;22757;7,3270806935289;5,38295908951092
"1064";"5103";"Châlons-en-Champagne-1 (Partiel)";601,816357644833;6277;68;1312;9,58764310410758;5,18292682926829
"1065";"5104";"Châlons-en-Champagne-2 (Partiel)";735,23703601284;8430,00000000001;458;7535;8,72167302506334;6,07830126078301
"1066";"5105";"Châlons-en-Champagne-3 (Partiel)";1730,73191365799;18248;719;11460;9,48450193806438;6,2739965095986
"1067";"5106";"Dormans-Paysages de Champagne";2534,50691653692;24810;NA;NA;10,2156667333209;NA
"1068";"5107";"Épernay-1 (Partiel)";1854,8398352421;17027;1508;17180;10,8935210855823;8,77764842840512
"1069";"5108";"Épernay-2 (Partiel)";1172,01093845084;10962;844;10636;10,6915794421715;7,93531402783001
"1070";"5109";"Fismes-Montagne de Reims";2401,03778762028;25982;1145;17516;9,24115844669496;6,53688056633935
"1071";"5110";"Mourmelon-Vesle et Monts de Champagne";1930,06052242748;25204;1481;21600;7,65775481045661;6,85648148148148
"1072";"5114";"Reims-4 (Partiel)";1547,56118798977;13572;713;12709;11,4026023282476;5,61019749783618
"1073";"5115";"Reims-5 (Partiel)";999,864863384622;9945,00000000001;156;3363;10,0539453331787;4,63871543264942
"1074";"5118";"Reims-8 (Partiel)";1459,806264923;13021;253;6323;11,2111686116504;4,00126522220465
"1075";"5120";"Sermaize-les-Bains";2150,18751117716;21352;1739;20786;10,0701925401703;8,36620802463196
"1076";"5121";"Sézanne-Brie et Champagne";2593,57765364553;22428;1605;15050;11,5640166472513;10,6644518272425
"1077";"5122";"Vertus-Plaine Champenoise";2543,82118504099;23731;2256;21905;10,7194015635287;10,2990184889295
"1078";"5123";"Vitry-le-François-Champagne et Der";2930,87051044809;25650;2197;28985;11,4263957522342;7,57978264619631
"1079";"5197";"Châlons-en-Champagne";4757,59524585064;44899;3837;48422;10,5962164989212;7,92408409400686
"1080";"5198";"Épernay";2742,20437376358;23413;2651;26681;11,7123152682851;9,93590944867134
"1081";"5199";"Reims";16476,1910195446;182592;13546;180611;9,02350104032192;7,50009689332322
"1082";"5201";"Bologne";1375,30115417353;10805;1182;11717;12,7283771788388;10,0879064606981
"1083";"5202";"Bourbonne-les-Bains";1514,60616240135;9514;NA;NA;15,9197620601362;NA
"1084";"5203";"Chalindrey";1620,69181666532;11115;NA;NA;14,5811229569529;NA
"1085";"5204";"Châteauvillain";1154,05814453179;9396;NA;NA;12,2824408741144;NA
"1086";"5205";"Chaumont-1 (Partiel)";282,516674119242;2689;209;2407;10,5063843108681;8,68300789364354
"1087";"5206";"Chaumont-2 (Partiel)";178,744872630467;2171;84;1908;8,23329675865808;4,40251572327044
"1088";"5207";"Chaumont-3 (Partiel)";196,706589262334;2450;140;2261;8,02884037805446;6,19195046439629
"1089";"5208";"Eurville-Bienville";931,622442685968;9335;829;10073;9,97988690611643;8,2299215725206
"1090";"5209";"Joinville";1419,14596876427;11238;NA;NA;12,628100807655;NA
"1091";"5210";"Langres";1469,88001760384;11956;1153;14000;12,2940784342911;8,23571428571429
"1092";"5211";"Nogent";1483,82096231744;12513;1358;13056;11,8582351340002;10,4013480392157
"1093";"5212";"Poissons";1184,74053751551;8973;1181,61006289308;10193,5974842767;13,2033939319683;11,5916884565599
"1094";"5213";"Saint-Dizier-1 (Partiel)";757,534360346029;7612;462;7763;9,95184393518168;5,95130748422002
"1095";"5215";"Saint-Dizier-3 (Partiel)";435,519788550064;2777;120;3474;15,6831036568262;3,45423143350604
"1096";"5216";"Villegusien-le-Lac";943,11341175483;7870;893;7563;11,9836519918022;11,8074838027238
"1097";"5217";"Wassy";1288,21173080842;10023;NA;NA;12,8525564282991;NA
"1098";"5298";"Chaumont";2736,58870215806;22560;2193;27067;12,1302690698496;8,10211696900284
"1099";"5299";"Saint-Dizier";3066,43563325658;25626;2369;33544;11,9661111108116;7,06236584784164
"1100";"5301";"Azé";1407,93564011085;16122;907;12406;8,73300856041963;7,31097855876189
"1101";"5302";"Bonchamp-lès-Laval";1153,46506705509;14954;361;10210;7,7134216066276;3,53574926542605
"1102";"5303";"Château-Gontier";2763,72461135499;20787;2150;19900;13,295447209097;10,8040201005025
"1103";"5304";"Cossé-le-Vivien";2377,91306474636;21522;2177;19999;11,0487550634066;10,8855442772139
"1104";"5305";"Ernée";2549,61093008413;20916;2138;19650;12,1897634829037;10,8804071246819
"1105";"5306";"Évron";2492,61045617744;19142;1925;17730;13,0216824583504;10,8573040045121
"1106";"5307";"Gorron";2964,97100671821;19489;2596;21123;15,2135615307004;12,2899209392605
"1107";"5308";"L'Huisserie";1117,0974161172;15278;589;11280;7,31180400652705;5,22163120567376
"1108";"5309";"Lassay-les-Châteaux";1789,73551814908;17901;1593;14907;9,99796390229081;10,6862547796337
"1109";"5313";"Loiron";1368,38029744177;15761;1100;13318;8,68206520805639;8,25949842318667
"1110";"5314";"Mayenne";2244,52111245845;18960;1594;17824;11,8381915214053;8,94299820466786
"1111";"5315";"Meslay-du-Maine";1929,37057264089;19798;1697;16063;9,74528019315534;10,5646516839943
"1112";"5316";"Saint-Berthevin";1499,40499960844;15513;559;12452;9,66547411595723;4,48923867651783
"1113";"5317";"Villaines-la-Juhel";2290,76968076914;16231;1893;16442;14,1135461818073;11,5131979077971
"1114";"5389";"Montsûrs-Saint-Céneré";359;2013;308;2071;17,8340784898162;14,87204249155
"1115";"5399";"Laval";5664,48877100908;50479;4446;50456;11,2214758038176;8,81163786269225
"1116";"5401";"Baccarat";3362,55357897985;27532;3200;28091;12,2132557713927;11,3915488946638
"1117";"5402";"Entre Seille et Meurthe";2806,42565510393;28829;2065;26836;9,73473119117529;7,69488746459979
"1118";"5403";"Grand Couronné";3174,90832851373;30107;1503;28202;10,5454157787682;5,32940926175449
"1119";"5404";"Jarny";4106,19068793616;36722;2533;29769;11,1818274819894;8,50885148980483
"1120";"5405";"Jarville-la-Malgrange";3857,10233677031;35667;1719;24004;10,8142045497808;7,16130644892518
"1121";"5406";"Laxou";3658,19996745056;28814;2387;32020;12,6959115966217;7,45471580262336
"1122";"5407";"Longwy";3813,94764774215;32722;2579;32512;11,6556067714142;7,93245570866142
"1123";"5408";"Lunéville-1 (Partiel)";2271,31878652705;22532;1959;21136;10,0804135741481;9,26854655563967
"1124";"5409";"Lunéville-2 (Partiel)";2640,38358354479;27823;2133;24682;9,48993129261688;8,64192528968479
"1125";"5410";"Meine au Saintois";2417,43937155568;28104;2256;23294;8,6017626371893;9,68489739847171
"1126";"5411";"Mont-Saint-Martin";2980,03474879282;30151;2289;28994;9,8837011999364;7,89473684210526
"1127";"5415";"Neuves-Maisons";2692,70987556666;26953;1852;25104;9,99039021840483;7,37731038878266
"1128";"5416";"Le Nord-Toulois";2201,48627798945;26650;1273;16702;8,26073650277467;7,62184169560532
"1129";"5417";"Pays de Briey";3926,16798579633;34404;3158;32411;11,4119520573083;9,74360556601154
"1130";"5418";"Pont-à-Mousson";3371,60986603751;34740;2455;33978;9,70526731732155;7,22526340573312
"1131";"5419";"Saint-Max";4202,43535605526;35057;2983;35209;11,9874357647695;8,47226561390554
"1132";"5420";"Toul";2785,37930221206;31447;2026;30825;8,85737686333214;6,57258718572587
"1133";"5421";"Val de Lorraine Sud";3094,14917369094;30032;728;10478;10,302840882029;6,94789081885856
"1134";"5422";"Vandoeuvre-lès-Nancy";2791,82348614718;29836;1951;34100;9,35723115078155;5,72140762463343
"1135";"5423";"Villerupt";2845,70841035293;26876;2237;25670;10,5882884743002;8,71445266848461
"1136";"5498";"Lunéville";2222,8824847932;19516;2106;20725;11,3900516744886;10,16164053076
"1137";"5499";"Nancy";8866,45619033691;104072;9526;99252;8,51954050113086;9,59779148027244
"1138";"5501";"Ancerville";1340,10538556666;13290;1063;14618;10,0835619681464;7,27185661513203
"1139";"5502";"Bar-le-Duc-1 (Partiel)";553,823204941254;5302,99999999999;342;5443;10,4435829707949;6,2832996509278
"1140";"5503";"Bar-le-Duc-2 (Partiel)";491,768508728852;3662;290;4057;13,4289598232893;7,14813901897954
"1141";"5504";"Belleville-sur-Meuse";850,635076368793;9374;611;8504;9,07440875153396;7,18485418626529
"1142";"5505";"Bouligny";958,330247669777;9446,00000000001;879;8178;10,1453551521255;10,7483492296405
"1143";"5506";"Clermont-en-Argonne";1189,48804132464;9383;NA;NA;12,6770546874629;NA
"1144";"5507";"Commercy";1405,1452690581;12917;1214;12491;10,8782632891391;9,7189976783284
"1145";"5508";"Dieue-sur-Meuse";1260,51696196686;12476;1131;12252;10,1035344819402;9,23114593535749
"1146";"5509";"Étain";1115,97951711051;10427;1006;9299;10,7027862003502;10,818367566405
"1147";"5510";"Ligny-en-Barrois";1569,17504325065;12775;1470;15073;12,28317059296;9,75253765010283
"1148";"5511";"Montmédy";926,121090914506;9990,00000000001;909;8721;9,27048139053558;10,4231166150671
"1149";"5512";"Revigny-sur-Ornain";1191,83807952469;11649;1046;12266;10,2312480000403;8,52763737159628
"1150";"5513";"Saint-Mihiel";1300,25801798276;12067;1191;12280;10,7753212727501;9,69869706840391
"1151";"5514";"Stenay";1219,09614962021;9212;1147;9888;13,2337836476358;11,5999190938511
"1152";"5515";"Vaucouleurs";1395,7661894404;12741;NA;NA;10,954918683309;NA
"1153";"5516";"Verdun-1 (Partiel)";23,6264591439688;263,999999999999;20;275;8,94941634241245;7,27272727272727
"1154";"5517";"Verdun-2 (Partiel)";282,032978627092;3245;185;3025;8,6913090486007;6,11570247933884
"1155";"5598";"Bar-le-Duc";2097,3077335881;15950;1804;17551;13,1492647873862;10,2786166030426
"1156";"5599";"Verdun";2294,04126741812;17923;1910;20767;12,7994268114608;9,19728415274233
"1157";"5601";"Auray";4045,02579876985;31174;1130;12540;12,9756393108675;9,01116427432217
"1158";"5602";"Gourin";5164,58703784792;34394;5053;35924;15,015953474001;14,065805589578
"1159";"5603";"Grand-Champ";3606,07198563745;34554;2754;27072;10,4360478834215;10,1728723404255
"1160";"5604";"Guer";4186,43202100796;37281;2707;26756;11,2293984093988;10,1173568545373
"1161";"5605";"Guidel";3954,66619323741;39779;1723;19358;9,94159278322081;8,90071288356235
"1162";"5606";"Hennebont";5010,76706346623;41856;2973;29230;11,9714427166147;10,1710571330824
"1163";"5607";"Lanester";3616,11813154744;28621;1853;22103;12,6344926157278;8,38347735601502
"1164";"5609";"Lorient-2 (Partiel)";445,93738999142;2232,99999999999;427;2475;19,9703264662526;17,2525252525253
"1165";"5610";"Moréac";3541,45761509339;31331;2600;26860;11,303366043514;9,67982129560685
"1166";"5611";"Muzillac";4085,53206219928;32294;2268;23572;12,6510561163042;9,62158493127439
"1167";"5612";"Ploemeur";5358,18217380187;34920;2137;34116;15,3441643006926;6,26392308594208
"1168";"5613";"Ploërmel";5088,25993014404;39634;3320;27975;12,8381186106475;11,8677390527256
"1169";"5614";"Pluvigner";3417,83714263836;35962;1675;19767;9,50402408831087;8,47371882430313
"1170";"5615";"Pontivy";4972,38872747969;41367;2377;23789;12,0201820955827;9,99201311530539
"1171";"5616";"Questembert";3259,96093383973;32803;1683;17629;9,9379963230184;9,54676952748313
"1172";"5617";"Quiberon";5741,2844418708;35794;2536;22293;16,0397956134291;11,3757681783519
"1173";"5618";"Séné";5143,79505647177;35671;842;7295;14,4201033233489;11,542152159013
"1174";"5620";"Vannes-2 (Partiel)";3220,51958896137;27864;1024;13492;11,5579945053164;7,58968277497776
"1175";"5621";"Vannes-3 (Partiel)";1808,08717750687;21998;276;7817;8,21932529096677;3,53076627862351
"1176";"5689";"Val d'Oust";133,119427348833;928;88;838;14,344765878107;10,5011933174224
"1177";"5698";"Lorient";7152,06440897487;57961;6452;59277;12,3394427442157;10,8844914553705
"1178";"5699";"Vannes";7249,0198992598;53032;4060;45647;13,6691429688863;8,89434135868732
"1179";"5701";"Algrange";4558,15947674409;40595;3512;39693;11,2283765900827;8,84790769153251
"1180";"5702";"Bitche";3752,6917112527;34693;2600;29142;10,8168555940758;8,92183103424611
"1181";"5703";"Boulay-Moselle";3198,71818584861;33098;2266;31692;9,6643851164681;7,15006941814969
"1182";"5704";"Bouzonville";3064,47515191911;33846;2374;30578;9,05417228599867;7,76375171692066
"1183";"5705";"Les Coteaux de Moselle";3659,66490185711;35455;2029;26628;10,3219994411426;7,61979870812678
"1184";"5706";"Fameck";4066,62842604222;39788;1731;36177;10,2207409923651;4,7848080271996
"1185";"5707";"Faulquemont";3408,31775333241;39310;1878;29015;8,67035805986366;6,47251421678442
"1186";"5708";"Forbach";4197,64869599647;40446;3153;45235;10,3784025515415;6,97026638664751
"1187";"5709";"Freyming-Merlebach";3693,81993352807;32906;2390;31679;11,2253690315689;7,54443006408031
"1188";"5710";"Hayange";4453,28111474188;41796;3253;42038;10,6548021694465;7,73823683334126
"1189";"5714";"Metzervisse";2982,48727688548;36259;1163;23073;8,22550891333319;5,04052355567113
"1190";"5715";"Montigny-lès-Metz";5420,87371755346;44674;3652;44001;12,1342922450496;8,29981136792346
"1191";"5716";"Le Pays Messin";3214,05302793462;38821;1545;31796;8,27916083546178;4,85910177380803
"1192";"5717";"Phalsbourg";3549,499777175;33353;2811;30468;10,6422204214763;9,22607325718787
"1193";"5718";"Rombas";4276,31264768093;43835;1587;26114;9,75547541389513;6,07719996936509
"1194";"5719";"Saint-Avold";4232,86101169612;40311;2147;35449;10,5005110557816;6,05658833817597
"1195";"5720";"Sarralbe";3313,70022184631;34112;2296;32580;9,71417747961511;7,04726826273788
"1196";"5721";"Sarrebourg";3491,9606557988;30726;2686;30372;11,3648397311684;8,84367180297643
"1197";"5722";"Sarreguemines";4862,94930566659;45328;3672;44566;10,7283562161723;8,23946506305255
"1198";"5723";"Le Saulnois";3183,65005337777;31149;2919;29395;10,2207135168955;9,93026024834155
"1199";"5724";"Le Sillon Mosellan";4059,13957843142;44119;1170;25322;9,20043423112813;4,62048811310323
"1200";"5725";"Stiring-Wendel";3983,41411576293;39004;2677;41148;10,2128348778662;6,50578399922232
"1201";"5726";"Thionville (Partiel)";647;6619;0;0;9,77489046683789;NA
"1202";"5727";"Yutz (Partiel)";3821,52163367303;45449;2189;31174;8,40837341563736;7,02187720536344
"1203";"5798";"Metz";10644,8807926447;118634;8415;119598;8,9728752234981;7,03607083730497
"1204";"5799";"Thionville";4179,80961178761;41627;2964;39784;10,0411021975824;7,45023124874321
"1205";"5801";"La Charité-sur-Loire";2433,53316057346;14894;1220;9825;16,339016789133;12,4173027989822
"1206";"5802";"Château-Chinon";2360,32546714495;13312;2559;15381;17,7308103000672;16,637409791301
"1207";"5803";"Clamecy";2449,55168867814;14772;1751;11236;16,5823970259825;15,5838376646493
"1208";"5804";"Corbigny";1877,40870383467;10344;1968;11388;18,1497361159577;17,2813487881981
"1209";"5805";"Cosne-Cours-sur-Loire";2444,90278226008;15034;2014;16256;16,2624902371962;12,3892716535433
"1210";"5806";"Decize";1793,93358786872;11521;691;6451;15,5709885241621;10,7115175941714
"1211";"5807";"Fourchambault";1447,6461702667;12905;517;7584;11,2177153837017;6,81698312236287
"1212";"5808";"Guérigny";1706,68343045497;14426;1639;13626;11,830607448045;12,0284749743138
"1213";"5809";"Imphy";1508,78738207734;10697;840;7736;14,1047712636939;10,8583247156153
"1214";"5810";"Luzy";2475,66614718773;12734;2409;14882;19,4413864236511;16,187340411235
"1215";"5811";"Nevers-1 (Partiel)";498,862971056933;3585;199;3544;13,9152851061906;5,61512415349887
"1216";"5812";"Nevers-2 (Partiel)";497,674017370342;5155;325;4832;9,65420014297462;6,72599337748344
"1217";"5813";"Nevers-3 (Partiel)";232,056155507559;2391;196;2180;9,70540173599161;8,99082568807339
"1218";"5815";"Pouilly-sur-Loire";2301,016939134;15025;2221;14798;15,3145886132047;15,008784970942
"1219";"5816";"Saint-Pierre-le-Moûtier";1220,50113845509;10401;1155;10082;11,7344595563416;11,4560603054949
"1220";"5817";"Varennes-Vauzelles";1952,05174288588;12834;1294;13899;15,2100026716992;9,31002230376286
"1221";"5899";"Nevers";5037,07028738333;34841;4831;41968;14,4573068723152;11,5111513534121
"1222";"5901";"Aniche";5882,67197560027;59819;2649;34638;9,83411955331964;7,64767018880998
"1223";"5902";"Annoeullin";6445,18301999858;76137;2514;40400;8,46524425706106;6,22277227722772
"1224";"5903";"Anzin";4604,57179558296;52382;3003;38223;8,79037034779688;7,85652617533946
"1225";"5904";"Armentières";5549,43283352477;65248;3243;37804;8,50513859968853;8,57845730610517
"1226";"5905";"Aulnoye-Aymeries";4780,85734115324;51807;3365;44741;9,22820727151397;7,52106568918889
"1227";"5906";"Aulnoy-lez-Valenciennes";5003,03962782472;52733;2483;34457;9,48749289406012;7,20608294395914
"1228";"5907";"Avesnes-sur-Helpe";6003,07672368492;59349;4919;57653;10,1148742585131;8,53207985707595
"1229";"5908";"Bailleul";4639,28163231746;51291;3194;38627;9,04502082688475;8,26882750407746
"1230";"5909";"Cambrai";6224,48689005805;57413;4927;57690;10,8415984011601;8,54047495233143
"1231";"5910";"Le Cateau-Cambrésis";5054,09336896628;52776;4045;45171;9,57649948644512;8,95486041929557
"1232";"5911";"Caudry";5235,48938012927;52418;4425;46732;9,98796096785315;9,46888641616023
"1233";"5912";"Coudekerque-Branche";4775,90808920229;49363,0000000001;2447;35857;9,67507665498913;6,82432997741027
"1234";"5913";"Croix";6893,79141797558;76042;5819;72461;9,06576815177872;8,03052676612247
"1235";"5914";"Denain";6642,55600553873;70353;4868;59559;9,44175231409993;8,1734078812606
"1236";"5915";"Douai";6308,88371759143;64020;4615;53090;9,8545512614674;8,69278583537389
"1237";"5917";"Dunkerque-2 (Partiel)";1503,66784285316;13996;563;9345;10,7435541787165;6,02461209202782
"1238";"5918";"Faches-Thumesnil";7554,95518001447;76321;5358;73775;9,89892058544105;7,26262283971535
"1239";"5919";"Fourmies";5598,18443632422;55726;4954;58721;10,0459111300366;8,43650482791506
"1240";"5920";"Grande-Synthe (Partiel)";4539,66395969499;58525;1836;49199;7,75679446338316;3,73178316632452
"1241";"5921";"Hazebrouck";5686,15100341793;58877;2656;34540;9,65767787662064;7,68963520555877
"1242";"5922";"Lambersart";6628,74617026381;70684;3945;51902;9,37800091995899;7,60086316519595
"1243";"5923";"Lille-1 (Partiel)";4954,05967608564;53826;3535;42719;9,20384140765733;8,27500643741661
"1244";"5924";"Lille-2 (Partiel)";6963,09182765128;62605;4896;60459;11,1222615248802;8,09804991812633
"1245";"5925";"Lille-3 (Partiel)";1691,0233825999;21513;1598;23580;7,86047219169758;6,77692960135708
"1246";"5926";"Lille-4 (Partiel)";1780,7535041472;21743;1534;21243;8,19000829760014;7,22120227839759
"1247";"5928";"Lille-6 (Partiel)";3250,53067768642;38283;2195;31044;8,49079402786201;7,07060945754413
"1248";"5929";"Marly";6225,31168163879;61671;4197;57292;10,0943906887172;7,32563010542484
"1249";"5930";"Maubeuge";6118,71899497;65150;4179;58972;9,39174059089792;7,08641389133826
"1250";"5931";"Orchies";4929,02379101943;53423;1679;22638;9,22640771019866;7,41673292693701
"1251";"5933";"Roubaix-2 (Partiel)";4699,45401005956;50978;4158;53313;9,21859235368112;7,79922345394182
"1252";"5934";"Saint-Amand-les-Eaux";5627,10403703492;58388;4478;51849;9,63743241254183;8,63661787112577
"1253";"5935";"Sin-le-Noble";6762,94002636178;70017;4460;51358;9,65899713835466;8,68413879045134
"1254";"5936";"Templeuve";6138,34357949181;74813;3327;49499;8,20491569579059;6,7213479060183
"1255";"5937";"Tourcoing-1 (Partiel)";3850,29059665553;44733;2515;39566;8,60727113463334;6,35646767426578
"1256";"5939";"Valenciennes";5419,04372803375;53959;4792;49570;10,0428913212509;9,66713738148073
"1257";"5940";"Villeneuve-d'Ascq";4615,89101581557;72794;2819;74737;6,34103224965735;3,77189343966175
"1258";"5941";"Wormhout";4662,15025262714;52952;3276;42830;8,80448378272236;7,64884426803642
"1259";"5996";"Dunkerque";9813,58445950403;89882;4320,4874943933;51296,6725047524;10,9182978343873;8,42254922869126
"1260";"5997";"Lille";15096,5372652591;231491;12434,8067294966;149548,661707148;6,52143593714621;8,3148900080744
"1261";"5998";"Roubaix";6009,7365630986;95866;7635;97793;6,26889258245739;7,8073072714816
"1262";"5999";"Tourcoing";6911,49686115708;93974;7580;93798;7,35469051137238;8,08119576110365
"1263";"6001";"Beauvais-1 (Partiel)";415,127418500402;4793;221;4268;8,66111868350515;5,17806935332709
"1264";"6002";"Beauvais-2 (Partiel)";1866,70313047993;24816;1194;21714;7,52217573533174;5,49875656258635
"1265";"6003";"Chantilly";4442,58592541305;42970;719;11822;10,3388082974472;6,08188123836914
"1266";"6004";"Chaumont-en-Vexin";3431,61032377824;44579;2494,25052192067;36641,4655532359;7,69781808425097;6,80718001930573
"1267";"6005";"Clermont";3267,17637443129;39060;1217;19796;8,3645068469823;6,14770660739543
"1268";"6006";"Compiègne-1 (Partiel)";2322,50014383079;25665;1156;16355;9,0492894752807;7,06817487007032
"1269";"6007";"Compiègne-2 (Partiel)";1803,71731515682;21235;1195;17983;8,49407730236318;6,64516487794028
"1270";"6008";"Creil";2213,93959926719;38919;1753;35539;5,68858295245815;4,93260924618025
"1271";"6009";"Crépy-en-Valois";3008,46409326203;34889;1168;17061;8,62295879292049;6,8460230936053
"1272";"6010";"Estrées-Saint-Denis";3106,71491856441;41930;2460;34746;7,40928909745865;7,07995164911069
"1273";"6011";"Grandvilliers";3711,62595201888;40843;2787;32880;9,08754487187248;8,47627737226277
"1274";"6012";"Méru";3070,80043976141;44074;904;16780;6,96737405218815;5,38736591179976
"1275";"6013";"Montataire";2767,10196442228;35726;1761;33662;7,74534502721346;5,23141821638643
"1276";"6014";"Mouy";2805,91578901273;36682;1529;27163;7,64929880871472;5,6289805986084
"1277";"6015";"Nanteuil-le-Haudouin";1845,10772963063;31105;1531;25607;5,9318686051459;5,97883391260202
"1278";"6016";"Nogent-sur-Oise";2668,3953263463;35531;1558;28209;7,51004848258227;5,52306001630685
"1279";"6017";"Noyon";3090,77270011399;33313;1157;17017;9,27797766671866;6,79908326967151
"1280";"6018";"Pont-Sainte-Maxence";2543,8652014283;31871;1057;16888;7,98175520513413;6,2588820464235
"1281";"6019";"Saint-Just-en-Chaussée";3663,64128009887;44125;2804;36086;8,30286975659801;7,77032644238763
"1282";"6020";"Senlis";2859,61044420586;32996;902;15686;8,66653668385822;5,75035063113604
"1283";"6021";"Thourotte";2775,83094423513;32834;1922;29973;8,45413578679151;6,41243786074133
"1284";"6098";"Beauvais";5160,38157367829;55252;3757;54182;9,33971905755138;6,93403713410358
"1285";"6099";"Compiègne";4145,05285294988;40430;3055;41889;10,2524186320798;7,29308410322519
"1286";"6101";"L'Aigle";1747,67665342005;12639;309;4108;13,8276497620069;7,52190847127556
